household_id,geo_lat,geo_lon,village_id,season,year,age,gender,education_level,land_holding_size,mobile_money_txn_count,agri_input_spend,previous_loan_default,credit_access_score,psychometric_resilience,credit_score_label,soil_ph,soil_texture,bulk_density,soc_percent,land_cover_type,ndvi,evi,lst_day,rainfall_mm,soc_class_label,model_partition,data_source,proxy_flag,explainability_tag,timestamp,satellite_id,region_code
HH_00612,26.13950194745454,83.21259420372846,VLG_095,Zaid,2022,58,M,Secondary,1.88,8,1310.76,0,0.348,0.855,High,6.64,Clayey,1.37,0.79,Agriculture,0.309,0.498,30.2,704.4,Low,train,synthetic,0,"age,txn_count",2022-01-26 12:00:00,Landsat-8,MH-NGP
HH_00613,23.408795159744358,77.44655054604713,VLG_004,Zaid,2025,30,M,None,1.07,7,1043.96,0,0.311,0.494,Medium,6.79,Clayey,1.53,0.63,Forest,0.423,0.445,41.1,832.1,High,train,satellite,0,"ndvi,soc_percent",2022-01-26 13:00:00,MODIS,MP-GWL
HH_00614,27.367893120533886,79.21300881633364,VLG_072,Rabi,2025,50,F,Primary,1.91,9,1657.55,1,0.343,0.435,Low,7.07,Sandy,1.36,0.97,Agriculture,0.878,0.668,35.2,617.5,Medium,train,synthetic,1,"psychometric_resilience,agri_input_spend",2022-01-26 14:00:00,Landsat-8,UP-KNP
HH_00615,27.604362002659066,83.3883933676527,VLG_017,Rabi,2025,32,M,Secondary,0.6,6,1016.42,0,0.322,0.511,Medium,6.15,Loamy,1.19,0.87,Agriculture,0.598,0.202,37.7,924.3,High,train,synthetic,0,"psychometric_resilience,agri_input_spend",2022-01-26 15:00:00,Sentinel-2,MP-GWL
HH_00616,23.30538979927432,83.77120467662289,VLG_020,Kharif,2025,32,M,Graduate+,0.95,11,1661.2,1,0.313,0.921,Medium,7.05,Clayey,1.17,1.42,Forest,0.443,0.41,27.3,498.2,Low,train,synthetic,0,"psychometric_resilience,agri_input_spend",2022-01-26 16:00:00,Landsat-8,MH-NGP
HH_00617,24.38438824073602,77.43179980264226,VLG_071,Kharif,2023,48,F,Primary,1.17,9,863.65,0,0.318,0.791,High,5.3,Loamy,1.22,0.58,Agriculture,0.848,0.112,33.9,471.1,Medium,train,survey,1,"psychometric_resilience,agri_input_spend",2022-01-26 17:00:00,Landsat-8,RJ-BHL
HH_00618,27.031006398965307,80.50570634541364,VLG_097,Zaid,2025,60,F,Primary,3.99,8,328.19,0,0.134,0.927,Medium,6.35,Sandy,1.37,1.22,Agriculture,0.459,0.449,32.2,627.7,High,train,satellite,0,"age,txn_count",2022-01-26 18:00:00,MODIS,UP-KNP
HH_00619,26.74129845191829,76.92493150635828,VLG_073,Zaid,2024,45,M,Secondary,0.86,6,595.36,0,0.319,0.648,Medium,7.61,Loamy,1.31,0.79,Agriculture,0.708,0.163,29.4,641.2,Low,test,survey,0,"age,txn_count",2022-01-26 19:00:00,Sentinel-2,MH-NGP
HH_00620,23.922605096781886,76.01878764139556,VLG_050,Rabi,2025,27,M,Primary,2.02,6,1300.55,0,0.055,0.427,Medium,6.48,Loamy,1.17,0.78,Agriculture,0.43,0.153,30.0,557.3,Low,train,synthetic,0,"psychometric_resilience,agri_input_spend",2022-01-26 20:00:00,Sentinel-2,MH-NGP
HH_00621,24.046746616683553,84.11120501391957,VLG_040,Zaid,2023,24,M,Primary,0.48,14,1070.05,0,0.341,0.454,Medium,7.08,Clayey,1.21,0.54,Agriculture,0.412,0.364,21.9,542.8,Medium,test,synthetic,0,"age,txn_count",2022-01-26 21:00:00,Sentinel-2,MH-NGP
HH_00622,24.85236051395691,83.20507504232108,VLG_023,Kharif,2024,50,M,Graduate+,0.58,12,428.21,0,0.31,0.833,Medium,6.67,Sandy,1.41,0.91,Agriculture,0.531,0.302,38.0,494.1,Low,train,synthetic,0,"psychometric_resilience,agri_input_spend",2022-01-26 22:00:00,Sentinel-2,UP-KNP
HH_00623,25.422614925955106,82.60034901803174,VLG_023,Zaid,2024,24,F,Secondary,2.09,14,691.77,0,0.135,0.52,Medium,6.73,Sandy,1.43,0.75,Forest,0.59,0.371,23.5,713.7,High,test,synthetic,0,"ndvi,soc_percent",2022-01-26 23:00:00,Sentinel-2,MH-NGP
HH_00624,26.09127385765148,75.4876631881314,VLG_095,Rabi,2025,22,F,None,2.87,14,1324.24,0,0.035,0.708,Medium,5.92,Loamy,1.08,0.94,Agriculture,0.501,0.117,32.5,627.9,Medium,train,survey,1,"ndvi,soc_percent",2022-01-27 00:00:00,Sentinel-2,MH-NGP
HH_00625,24.84456819784886,83.43728792710257,VLG_096,Kharif,2025,43,F,Primary,1.24,8,598.19,0,0.25,0.743,High,6.45,Loamy,1.33,0.52,Water,0.783,0.145,35.2,664.3,Low,train,synthetic,0,"age,txn_count",2022-01-27 01:00:00,Landsat-8,RJ-BHL
HH_00626,25.312673580665738,79.38044075905384,VLG_037,Rabi,2023,33,M,Primary,0.82,17,1370.19,0,0.243,0.612,Low,6.09,Loamy,1.39,0.86,Forest,0.685,0.143,38.3,239.4,Low,train,synthetic,0,"age,txn_count",2022-01-27 02:00:00,Sentinel-2,UP-KNP
HH_00627,26.73735469066878,78.4239512329586,VLG_043,Rabi,2024,25,M,Graduate+,4.82,13,534.22,0,0.137,0.548,Low,7.02,Clayey,1.27,0.81,Agriculture,0.873,0.177,40.3,774.5,High,train,synthetic,0,"psychometric_resilience,agri_input_spend",2022-01-27 03:00:00,Sentinel-2,BR-PTN
HH_00628,23.18341601445299,80.46476361025377,VLG_056,Kharif,2024,39,M,Graduate+,0.29,9,393.75,1,0.253,0.156,Medium,7.14,Clayey,1.4,0.67,Forest,0.468,0.359,35.3,476.5,Low,train,satellite,0,"psychometric_resilience,agri_input_spend",2022-01-27 04:00:00,Landsat-8,MH-NGP
HH_00629,24.262184721720104,75.91353242723555,VLG_058,Rabi,2023,51,M,Secondary,2.55,10,266.18,0,0.378,0.861,Low,6.3,Clayey,1.48,0.83,Barren,0.579,0.364,33.7,793.9,Low,train,synthetic,0,"ndvi,soc_percent",2022-01-27 05:00:00,Sentinel-2,UP-KNP
HH_00630,26.56674792942276,82.56646549352399,VLG_033,Zaid,2025,57,M,Primary,2.34,10,1242.56,0,0.129,0.912,Low,6.36,Clayey,1.4,0.8,Barren,0.807,0.294,39.8,419.7,Medium,train,synthetic,0,"age,txn_count",2022-01-27 06:00:00,Sentinel-2,MH-NGP
HH_00631,27.476034188435996,80.82435076888297,VLG_074,Zaid,2022,45,M,None,2.34,10,478.11,0,0.238,0.793,Medium,7.11,Clayey,1.34,0.96,Agriculture,0.392,0.163,30.0,411.0,Medium,train,synthetic,0,"age,txn_count",2022-01-27 07:00:00,Landsat-8,UP-KNP
HH_00632,25.55838721057833,76.86590096873168,VLG_094,Rabi,2022,63,M,Secondary,5.48,11,1045.52,0,0.233,0.627,Medium,5.7,Sandy,1.21,1.06,Barren,0.724,0.616,28.9,533.1,High,train,synthetic,0,"psychometric_resilience,agri_input_spend",2022-01-27 08:00:00,Sentinel-2,BR-PTN
HH_00633,25.66056742632658,76.88232199769045,VLG_081,Zaid,2024,53,F,Primary,2.61,13,260.13,0,0.275,0.783,Low,7.08,Clayey,1.47,0.95,Forest,0.614,0.477,32.3,659.7,Low,test,synthetic,0,"psychometric_resilience,agri_input_spend",2022-01-27 09:00:00,MODIS,BR-PTN
HH_00634,23.53586005669888,76.84248651572675,VLG_022,Rabi,2024,64,F,Secondary,0.72,11,542.87,0,0.528,0.322,Medium,6.51,Sandy,1.21,0.85,Agriculture,0.614,0.479,27.9,773.3,High,train,survey,0,"ndvi,soc_percent",2022-01-27 10:00:00,Landsat-8,BR-PTN
HH_00635,25.237061834117274,75.57002387551934,VLG_085,Zaid,2025,24,F,Secondary,0.87,6,772.06,1,0.195,0.297,Low,6.57,Loamy,1.36,0.49,Agriculture,0.384,0.287,28.2,573.4,Medium,train,satellite,0,"age,txn_count",2022-01-27 11:00:00,Landsat-8,RJ-BHL
HH_00636,25.663086332275114,80.87798449371685,VLG_042,Rabi,2022,57,M,Primary,0.99,13,1427.32,0,0.354,0.632,Medium,6.52,Sandy,1.24,0.6,Agriculture,0.389,0.636,34.2,502.8,Low,train,satellite,0,"age,txn_count",2022-01-27 12:00:00,Landsat-8,UP-KNP
HH_00637,24.21235251817365,83.40348177588508,VLG_081,Zaid,2024,60,F,Graduate+,0.06,8,195.88,0,0.167,0.442,Low,7.39,Clayey,1.2,1.07,Forest,0.852,0.283,31.7,785.4,Medium,train,synthetic,0,"ndvi,soc_percent",2022-01-27 13:00:00,Landsat-8,BR-PTN
HH_00638,24.346216154746905,75.17498213987389,VLG_039,Kharif,2025,45,F,None,4.9,13,516.05,1,0.345,0.745,Low,6.47,Loamy,1.43,0.93,Agriculture,0.228,0.49,29.0,560.9,High,train,survey,0,"age,txn_count",2022-01-27 14:00:00,Landsat-8,BR-PTN
HH_00639,24.886420815523113,75.49004644971274,VLG_046,Kharif,2022,19,M,Secondary,0.15,11,1019.13,0,0.37,0.527,Low,5.86,Clayey,1.44,0.68,Agriculture,0.581,0.651,32.4,568.3,Medium,train,survey,0,"age,txn_count",2022-01-27 15:00:00,Sentinel-2,UP-KNP
HH_00640,23.10035598888863,80.72770276686946,VLG_040,Zaid,2023,26,F,Primary,2.41,7,1238.97,0,0.151,0.447,Medium,6.48,Clayey,1.19,1.06,Agriculture,0.683,0.696,33.9,738.9,High,train,synthetic,0,"psychometric_resilience,agri_input_spend",2022-01-27 16:00:00,MODIS,RJ-BHL
HH_00641,24.61039582791589,83.19495685386052,VLG_046,Rabi,2024,23,F,Secondary,2.62,10,431.4,0,0.085,0.427,Medium,6.42,Loamy,1.35,0.61,Forest,0.327,0.223,29.3,691.8,Low,train,synthetic,0,"ndvi,soc_percent",2022-01-27 17:00:00,Landsat-8,UP-KNP
HH_00642,24.057240034982723,78.26738890568633,VLG_019,Zaid,2023,18,F,Secondary,3.71,5,1617.57,1,0.13,0.713,Low,6.37,Clayey,1.29,0.54,Forest,0.573,0.621,34.8,705.0,Low,train,satellite,0,"psychometric_resilience,agri_input_spend",2022-01-27 18:00:00,MODIS,BR-PTN
HH_00643,24.637486760889573,78.49614398807722,VLG_076,Rabi,2022,20,M,None,1.61,13,567.69,0,0.16,0.277,Low,7.1,Clayey,1.18,1.1,Agriculture,0.832,0.528,31.4,746.8,Low,train,synthetic,0,"psychometric_resilience,agri_input_spend",2022-01-27 19:00:00,MODIS,MP-GWL
HH_00644,23.598810659096255,80.96346497496776,VLG_064,Zaid,2025,27,M,None,2.58,5,373.32,0,0.322,0.526,High,6.64,Clayey,1.21,1.2,Agriculture,0.767,0.144,35.8,437.6,Low,train,synthetic,0,"ndvi,soc_percent",2022-01-27 20:00:00,Sentinel-2,MP-GWL
HH_00645,27.452636403699476,77.74212889124146,VLG_067,Zaid,2025,54,F,None,0.72,10,230.2,0,0.111,0.718,Medium,6.84,Sandy,1.26,0.65,Forest,0.817,0.205,33.1,638.8,Medium,train,synthetic,1,"ndvi,soc_percent",2022-01-27 21:00:00,Landsat-8,MH-NGP
HH_00646,25.967962267770243,75.26608366077684,VLG_023,Kharif,2022,61,M,None,2.74,11,1363.6,0,0.069,0.664,Low,4.76,Sandy,1.33,1.02,Agriculture,0.491,0.406,22.6,480.6,Low,train,synthetic,0,"age,txn_count",2022-01-27 22:00:00,MODIS,MH-NGP
HH_00647,26.395511595722446,82.35228518101596,VLG_099,Rabi,2023,40,F,Secondary,0.84,10,1959.69,0,0.281,0.996,Low,6.43,Sandy,1.5,1.06,Agriculture,0.632,0.406,35.0,488.8,Low,train,synthetic,0,"psychometric_resilience,agri_input_spend",2022-01-27 23:00:00,Landsat-8,UP-KNP
HH_00648,26.94585619303669,81.25649912941454,VLG_035,Rabi,2025,50,F,None,4.66,8,1054.69,0,0.362,0.669,Low,6.35,Clayey,1.4,0.84,Barren,0.33,0.571,35.1,741.5,Medium,train,survey,1,"ndvi,soc_percent",2022-01-28 00:00:00,Landsat-8,MP-GWL
HH_00649,25.492210994645287,80.8075599905566,VLG_044,Rabi,2024,26,M,Primary,0.36,9,2693.82,0,0.151,0.688,High,7.21,Sandy,1.33,0.74,Water,0.805,0.36,26.3,765.7,Medium,validation,synthetic,0,"age,txn_count",2022-01-28 01:00:00,Sentinel-2,MH-NGP
HH_00650,23.434601440437117,82.41684128991824,VLG_001,Rabi,2023,30,F,None,0.76,9,557.67,0,0.217,0.446,High,7.16,Clayey,1.29,0.62,Agriculture,0.306,0.53,29.9,966.9,Low,train,synthetic,0,"age,txn_count",2022-01-28 02:00:00,MODIS,BR-PTN
HH_00651,25.68553270909274,81.75230837562037,VLG_027,Rabi,2023,45,F,Primary,1.38,14,900.8,0,0.42,0.705,Low,7.02,Clayey,1.14,0.85,Agriculture,0.284,0.697,29.7,613.1,Medium,train,survey,0,"ndvi,soc_percent",2022-01-28 03:00:00,Sentinel-2,MH-NGP
HH_00652,25.934205590104394,77.05881988178321,VLG_025,Kharif,2024,24,M,Secondary,2.99,21,755.23,0,0.316,0.338,Low,6.4,Clayey,1.24,0.72,Agriculture,0.77,0.67,28.5,400.2,Low,test,synthetic,0,"psychometric_resilience,agri_input_spend",2022-01-28 04:00:00,MODIS,RJ-BHL
HH_00653,26.72719737092165,78.5248104694335,VLG_022,Zaid,2022,43,M,Primary,2.76,4,80.89,0,0.244,0.818,Low,6.04,Sandy,1.41,1.12,Forest,0.451,0.425,25.1,724.9,Low,test,synthetic,0,"psychometric_resilience,agri_input_spend",2022-01-28 05:00:00,Landsat-8,MP-GWL
HH_00654,25.158297731148398,76.26110141678625,VLG_078,Rabi,2025,33,F,Secondary,0.47,7,173.0,1,0.184,0.708,Low,6.28,Clayey,1.4,1.13,Agriculture,0.716,0.561,35.6,485.2,Medium,train,synthetic,0,"age,txn_count",2022-01-28 06:00:00,MODIS,BR-PTN
HH_00655,23.63790151397782,76.29857013417882,VLG_035,Rabi,2023,57,F,Secondary,0.31,14,447.55,0,0.162,0.836,High,6.45,Clayey,1.17,0.79,Agriculture,0.881,0.305,34.5,527.1,High,train,synthetic,0,"psychometric_resilience,agri_input_spend",2022-01-28 07:00:00,Sentinel-2,MP-GWL
HH_00656,24.41887952899362,81.7619574635654,VLG_090,Zaid,2025,43,M,None,0.72,12,1816.25,0,0.773,0.618,Low,6.61,Loamy,1.27,0.96,Barren,0.439,0.569,36.4,738.7,High,train,synthetic,0,"ndvi,soc_percent",2022-01-28 08:00:00,Sentinel-2,MP-GWL
HH_00657,24.815411481993177,83.58600106982499,VLG_005,Kharif,2025,56,M,Secondary,1.32,10,620.42,0,0.142,0.795,Low,6.6,Clayey,1.17,0.92,Barren,0.863,0.482,31.3,581.7,Medium,train,satellite,1,"age,txn_count",2022-01-28 09:00:00,Landsat-8,MH-NGP
HH_00658,26.229586206658006,84.6273258386114,VLG_034,Kharif,2023,49,F,Primary,1.55,12,2267.35,1,0.338,0.639,Low,6.53,Clayey,1.37,1.27,Barren,0.383,0.358,37.8,676.7,High,test,satellite,0,"age,txn_count",2022-01-28 10:00:00,Landsat-8,BR-PTN
HH_00659,25.853891523344558,81.28347117549444,VLG_037,Kharif,2022,53,F,None,1.12,9,451.29,0,0.124,0.694,Medium,6.51,Clayey,1.34,0.8,Agriculture,0.742,0.39,24.6,618.1,High,test,satellite,0,"age,txn_count",2022-01-28 11:00:00,Landsat-8,RJ-BHL
HH_00660,24.780483629489233,76.84101323360957,VLG_034,Zaid,2023,59,M,Primary,2.18,6,2512.47,0,0.328,0.884,Low,7.01,Sandy,1.16,0.92,Agriculture,0.589,0.37,34.1,709.8,Low,test,synthetic,1,"age,txn_count",2022-01-28 12:00:00,MODIS,MH-NGP
HH_00661,27.9325762439649,76.0565034544893,VLG_099,Zaid,2022,18,F,None,1.12,16,326.25,1,0.774,0.762,Low,6.62,Sandy,1.36,0.76,Forest,0.742,0.491,36.9,562.8,High,train,synthetic,0,"age,txn_count",2022-01-28 13:00:00,Sentinel-2,BR-PTN
HH_00662,26.028874096784435,83.12850971536758,VLG_073,Kharif,2024,38,M,Secondary,5.85,14,275.02,1,0.709,0.383,High,6.28,Clayey,1.39,0.99,Agriculture,0.369,0.522,27.4,422.2,High,train,survey,0,"ndvi,soc_percent",2022-01-28 14:00:00,Landsat-8,MH-NGP
HH_00663,24.18613395867997,80.78756476359999,VLG_093,Kharif,2022,30,M,None,0.6,11,1279.51,0,0.565,0.25,Low,6.67,Clayey,1.38,0.66,Barren,0.748,0.394,29.9,765.9,Medium,train,survey,0,"age,txn_count",2022-01-28 15:00:00,MODIS,UP-KNP
HH_00664,23.50891236310202,81.1828502101372,VLG_052,Zaid,2022,43,F,None,1.97,10,111.62,0,0.324,0.607,Low,6.9,Sandy,1.28,0.45,Agriculture,0.706,0.617,25.3,509.9,Medium,train,survey,0,"psychometric_resilience,agri_input_spend",2022-01-28 16:00:00,MODIS,MP-GWL
HH_00665,23.76429569592166,82.8146208875471,VLG_037,Kharif,2023,62,M,Primary,1.89,4,187.51,1,0.203,0.71,Medium,7.5,Loamy,1.36,1.4,Agriculture,0.273,0.668,35.8,673.1,Low,train,synthetic,0,"psychometric_resilience,agri_input_spend",2022-01-28 17:00:00,Landsat-8,MP-GWL
HH_00666,24.22978864192254,82.03277227732451,VLG_092,Rabi,2025,26,F,Primary,0.66,7,1216.8,0,0.447,0.482,Medium,6.27,Sandy,1.4,0.6,Agriculture,0.635,0.506,27.6,664.5,Medium,validation,synthetic,0,"psychometric_resilience,agri_input_spend",2022-01-28 18:00:00,Landsat-8,RJ-BHL
HH_00667,23.803406866297777,83.34458252856096,VLG_058,Zaid,2025,54,M,Secondary,1.06,9,2618.44,0,0.547,0.738,Medium,6.1,Sandy,1.09,0.44,Agriculture,0.47,0.214,32.0,587.7,Medium,train,synthetic,1,"ndvi,soc_percent",2022-01-28 19:00:00,Sentinel-2,MP-GWL
HH_00668,23.932835120256527,75.56213905459879,VLG_042,Kharif,2022,40,F,None,0.91,12,1823.46,0,0.351,0.85,Low,6.66,Loamy,1.36,0.93,Forest,0.811,0.207,29.7,618.2,Medium,train,synthetic,0,"psychometric_resilience,agri_input_spend",2022-01-28 20:00:00,Sentinel-2,BR-PTN
HH_00669,24.425475843469236,82.47520636746505,VLG_003,Rabi,2022,18,M,Secondary,0.38,11,993.62,0,0.066,0.327,Low,6.07,Loamy,1.11,0.82,Agriculture,0.434,0.7,27.3,609.8,High,train,survey,0,"psychometric_resilience,agri_input_spend",2022-01-28 21:00:00,Sentinel-2,MH-NGP
HH_00670,23.866867976473774,83.50852757322096,VLG_004,Zaid,2023,19,M,Graduate+,1.3,8,1112.12,0,0.315,0.854,Low,6.63,Sandy,1.25,0.48,Barren,0.698,0.415,30.4,247.0,Medium,train,synthetic,0,"psychometric_resilience,agri_input_spend",2022-01-28 22:00:00,MODIS,MH-NGP
HH_00671,27.483827123132127,77.86135042458315,VLG_067,Zaid,2022,60,F,Primary,0.98,13,705.69,0,0.323,0.264,High,7.28,Sandy,1.28,0.85,Agriculture,0.616,0.497,33.6,620.8,High,train,synthetic,0,"psychometric_resilience,agri_input_spend",2022-01-28 23:00:00,MODIS,BR-PTN
HH_00672,23.40116872830821,81.40447273993253,VLG_099,Rabi,2023,45,F,Secondary,0.39,11,273.39,0,0.188,0.526,Low,6.05,Loamy,1.36,0.62,Agriculture,0.633,0.404,32.5,654.9,High,train,synthetic,0,"ndvi,soc_percent",2022-01-29 00:00:00,MODIS,UP-KNP
HH_00673,25.622556947851272,78.14162063836972,VLG_044,Zaid,2024,53,F,Primary,1.2,8,849.88,0,0.659,0.842,Low,6.39,Clayey,1.29,0.43,Forest,0.296,0.497,25.4,763.9,Low,train,synthetic,0,"age,txn_count",2022-01-29 01:00:00,Landsat-8,MP-GWL
HH_00674,25.051984134948306,84.57971066482455,VLG_079,Kharif,2022,48,F,None,1.1,11,430.02,1,0.661,0.786,Medium,6.55,Sandy,1.37,0.94,Agriculture,0.367,0.375,33.9,393.0,Medium,train,satellite,0,"age,txn_count",2022-01-29 02:00:00,MODIS,MH-NGP
HH_00675,27.91189308454303,75.33423572435504,VLG_024,Zaid,2024,58,F,Primary,0.28,12,1248.25,0,0.375,0.777,Low,6.81,Loamy,1.25,0.83,Agriculture,0.653,0.624,33.7,676.2,Low,validation,synthetic,0,"psychometric_resilience,agri_input_spend",2022-01-29 03:00:00,MODIS,MH-NGP
HH_00676,23.56019451084026,80.79792843832955,VLG_077,Kharif,2022,22,F,None,0.28,5,2080.32,0,0.653,0.666,High,6.14,Sandy,1.37,0.99,Forest,0.225,0.267,37.4,414.9,Medium,train,synthetic,0,"ndvi,soc_percent",2022-01-29 04:00:00,MODIS,MP-GWL
HH_00677,24.989277995228708,76.66503547049516,VLG_010,Rabi,2022,54,F,Graduate+,2.09,8,275.85,0,0.059,0.638,Low,7.3,Sandy,1.35,0.56,Forest,0.828,0.697,26.4,802.2,Low,train,survey,0,"ndvi,soc_percent",2022-01-29 05:00:00,Landsat-8,UP-KNP
HH_00678,27.847352166376844,82.12220205177158,VLG_028,Rabi,2024,42,F,None,2.45,11,120.66,0,0.324,0.737,High,6.85,Sandy,1.32,1.06,Agriculture,0.703,0.471,37.2,530.1,Medium,train,synthetic,0,"psychometric_resilience,agri_input_spend",2022-01-29 06:00:00,Sentinel-2,MP-GWL
HH_00679,27.3275356294699,76.75890283418661,VLG_033,Zaid,2024,25,F,Secondary,5.67,11,3205.68,0,0.612,0.446,High,6.68,Clayey,1.27,0.51,Forest,0.253,0.154,28.0,709.1,Medium,train,synthetic,0,"psychometric_resilience,agri_input_spend",2022-01-29 07:00:00,Landsat-8,MP-GWL
HH_00680,27.0853603547464,77.35383261898357,VLG_085,Rabi,2023,51,F,None,0.18,9,1921.17,0,0.739,0.488,Low,6.3,Clayey,1.28,0.81,Agriculture,0.609,0.374,24.8,815.2,Low,train,synthetic,0,"ndvi,soc_percent",2022-01-29 08:00:00,Sentinel-2,RJ-BHL
HH_00681,24.2895141352247,79.94370811045758,VLG_013,Rabi,2023,56,M,Secondary,0.25,12,106.77,0,0.246,0.249,Low,5.59,Clayey,1.29,0.67,Forest,0.897,0.338,35.0,582.0,Medium,test,synthetic,0,"ndvi,soc_percent",2022-01-29 09:00:00,Sentinel-2,RJ-BHL
HH_00682,23.85443793695033,84.14834949996879,VLG_023,Zaid,2024,49,F,None,0.11,10,1511.81,0,0.341,0.953,Medium,6.16,Clayey,1.23,0.54,Agriculture,0.262,0.66,35.1,503.2,High,validation,synthetic,0,"psychometric_resilience,agri_input_spend",2022-01-29 10:00:00,Sentinel-2,MH-NGP
HH_00683,26.343216099622154,77.1171437214797,VLG_058,Kharif,2022,28,M,Secondary,1.52,7,753.28,0,0.492,0.781,Low,6.57,Clayey,1.29,0.98,Agriculture,0.216,0.278,36.4,563.2,Medium,train,synthetic,0,"psychometric_resilience,agri_input_spend",2022-01-29 11:00:00,Sentinel-2,MP-GWL
HH_00684,27.646879945637927,76.44240021118104,VLG_038,Zaid,2023,64,M,None,1.95,10,2129.1,0,0.478,0.191,Medium,7.01,Sandy,1.33,0.95,Agriculture,0.451,0.379,27.9,785.4,Medium,validation,synthetic,0,"psychometric_resilience,agri_input_spend",2022-01-29 12:00:00,MODIS,MP-GWL
HH_00685,25.78381446506965,82.58976831854031,VLG_025,Zaid,2022,42,M,Secondary,1.03,9,1222.3,0,0.38,0.762,Low,7.03,Clayey,1.3,0.73,Water,0.53,0.534,28.1,726.3,High,validation,synthetic,0,"age,txn_count",2022-01-29 13:00:00,Sentinel-2,UP-KNP
HH_00686,25.8580634473495,80.00619532333931,VLG_042,Kharif,2025,20,F,Secondary,3.2,11,1376.9,0,0.139,0.417,Medium,6.78,Loamy,1.2,0.74,Agriculture,0.591,0.154,29.2,717.5,Medium,validation,synthetic,0,"ndvi,soc_percent",2022-01-29 14:00:00,Sentinel-2,UP-KNP
HH_00687,24.39989546830142,84.11785112381772,VLG_035,Kharif,2023,62,F,Secondary,2.32,6,1516.97,0,0.068,0.144,Low,6.22,Clayey,1.27,0.81,Barren,0.518,0.212,31.3,852.0,High,train,synthetic,0,"ndvi,soc_percent",2022-01-29 15:00:00,MODIS,RJ-BHL
HH_00688,26.847464665959684,76.46614557159842,VLG_038,Kharif,2023,49,F,None,8.51,10,53.42,0,0.158,0.528,Low,8.05,Clayey,1.31,0.82,Agriculture,0.654,0.494,36.2,589.2,High,train,synthetic,0,"ndvi,soc_percent",2022-01-29 16:00:00,Sentinel-2,MH-NGP
HH_00689,23.935218742787615,81.4592789302304,VLG_060,Zaid,2023,52,M,None,0.3,7,1337.98,0,0.408,0.73,Low,6.29,Sandy,1.26,0.53,Agriculture,0.744,0.16,26.8,615.6,Medium,test,synthetic,0,"ndvi,soc_percent",2022-01-29 17:00:00,MODIS,BR-PTN
HH_00690,24.61839618202122,77.32879146151815,VLG_015,Kharif,2025,49,M,Secondary,0.12,10,2076.65,0,0.08,0.66,Low,7.2,Sandy,1.32,0.72,Water,0.242,0.272,33.9,685.7,High,test,synthetic,0,"psychometric_resilience,agri_input_spend",2022-01-29 18:00:00,Landsat-8,UP-KNP
HH_00691,25.127182193082085,76.5676042865164,VLG_058,Rabi,2024,51,F,None,0.64,13,911.27,0,0.162,0.667,Low,6.6,Clayey,1.25,0.54,Agriculture,0.494,0.35,33.4,392.6,High,train,synthetic,0,"ndvi,soc_percent",2022-01-29 19:00:00,Sentinel-2,UP-KNP
HH_00692,25.538051893422274,81.8342941515727,VLG_095,Kharif,2022,54,M,None,0.04,13,288.59,0,0.315,0.453,Low,6.16,Clayey,1.32,0.97,Agriculture,0.303,0.232,29.7,768.9,Low,test,synthetic,0,"psychometric_resilience,agri_input_spend",2022-01-29 20:00:00,Landsat-8,MH-NGP
HH_00693,24.2120486620754,80.93684619908733,VLG_005,Rabi,2025,22,M,Primary,5.39,11,695.55,0,0.177,0.706,High,6.55,Loamy,1.37,0.11,Agriculture,0.656,0.297,35.8,494.2,Low,test,satellite,0,"ndvi,soc_percent",2022-01-29 21:00:00,Sentinel-2,MH-NGP
HH_00694,23.574184123696018,82.54827458362331,VLG_097,Kharif,2024,62,M,None,0.72,6,636.94,1,0.108,0.819,Medium,6.28,Sandy,1.26,0.76,Agriculture,0.67,0.244,38.0,642.2,Medium,test,synthetic,0,"psychometric_resilience,agri_input_spend",2022-01-29 22:00:00,Landsat-8,MH-NGP
HH_00695,26.053100212208165,78.09462576446182,VLG_055,Rabi,2023,45,F,None,1.61,10,941.92,0,0.59,0.427,Low,5.53,Clayey,1.34,1.0,Agriculture,0.771,0.566,37.5,708.7,Medium,test,synthetic,0,"psychometric_resilience,agri_input_spend",2022-01-29 23:00:00,MODIS,MP-GWL
HH_00696,24.44315276620128,79.4797165638219,VLG_007,Rabi,2024,45,M,Primary,0.77,6,2399.37,0,0.26,0.645,Low,6.55,Sandy,1.42,0.86,Agriculture,0.797,0.245,31.2,517.3,High,train,satellite,0,"psychometric_resilience,agri_input_spend",2022-01-30 00:00:00,Sentinel-2,MH-NGP
HH_00697,25.90619110711306,79.05471676330419,VLG_093,Rabi,2024,25,M,Primary,0.56,12,656.94,0,0.099,0.491,Low,6.2,Clayey,1.28,0.59,Agriculture,0.897,0.572,34.5,466.1,High,train,synthetic,0,"ndvi,soc_percent",2022-01-30 01:00:00,Sentinel-2,MH-NGP
HH_00698,23.771813576371013,84.84089463966514,VLG_026,Rabi,2024,44,F,None,0.33,15,430.93,1,0.644,0.912,Medium,5.48,Loamy,1.36,0.02,Agriculture,0.248,0.249,30.7,595.2,Medium,train,satellite,0,"ndvi,soc_percent",2022-01-30 02:00:00,Sentinel-2,MH-NGP
